timestamp,bus_id,route_id,stop_sequence,current_stop_name,next_stop_name,day_of_week,is_holiday,is_peak_hour,weather_condition,passenger_count,current_speed,traffic_condition,distance_to_next_stop,current_lat,current_lon,eta_minutes
2024-01-01 07:42:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,foggy,31,5.06,jam,0.47,3.046329,101.798193,8
2024-01-01 07:47:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,0,False,True,rainy,26,13.16,heavy,0.27,3.042899,101.798252,1
2024-01-01 07:53:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,0,False,True,windy,24,8.34,jam,0.53,3.042348,101.797481,3
2024-01-01 07:58:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,windy,35,17.83,heavy,0.39,3.046395,101.795731,1
2024-01-01 08:04:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,38,24.43,heavy,0.24,3.047696,101.796765,0
2024-01-01 08:11:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,foggy,27,10.73,heavy,0.47,3.047461,101.798286,4
2024-01-01 08:18:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,0,False,True,sunny,44,40.12,normal,0.27,3.043818,101.798,0
2024-01-01 08:25:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,0,False,True,foggy,31,5.19,heavy,0.53,3.043597,101.795808,7
2024-01-01 08:31:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,windy,43,10.84,jam,0.39,3.046983,101.796003,2
2024-01-01 08:36:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,rainy,40,15.16,heavy,0.24,3.047941,101.79772,1
2024-01-01 08:43:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,foggy,21,12.64,heavy,0.47,3.046521,101.798208,4
2024-01-01 08:48:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,0,False,True,rainy,33,20.85,normal,0.27,3.043325,101.798135,1
2024-01-01 08:53:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,0,False,True,sunny,50,19.61,heavy,0.53,3.043622,101.795774,1
2024-01-01 09:00:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,rainy,30,12.44,heavy,0.39,3.047483,101.796235,2
2024-01-01 09:05:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,33,5.0,jam,0.24,3.047912,101.797606,3
2024-01-01 09:12:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,sunny,32,36.53,light,0.47,3.047349,101.798277,1
2024-01-01 09:18:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,0,False,True,windy,34,8.03,jam,0.27,3.041563,101.798619,2
2024-01-01 09:25:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,0,False,True,windy,28,26.21,normal,0.53,3.042555,101.797205,1
2024-01-01 09:31:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,windy,22,5.75,jam,0.39,3.046333,101.795702,4
2024-01-01 09:37:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,31,17.45,heavy,0.24,3.047727,101.796887,1
2024-01-01 09:43:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,foggy,42,5.11,jam,0.47,3.045972,101.798163,9
2024-01-01 09:48:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,0,False,True,sunny,35,34.62,normal,0.27,3.042262,101.798427,0
2024-01-01 09:55:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,0,False,True,sunny,50,23.06,heavy,0.53,3.041571,101.798523,1
2024-01-01 10:01:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,foggy,14,23.77,normal,0.39,3.046358,101.795714,0
2024-01-01 10:07:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,22,60.0,light,0.24,3.047955,101.797773,0
2024-01-01 10:12:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,windy,17,15.82,heavy,0.47,3.047036,101.798251,2
2024-01-01 10:18:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,0,False,False,windy,16,19.28,heavy,0.27,3.043446,101.798102,0
2024-01-01 10:23:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,20,46.73,normal,0.53,3.042736,101.796962,0
2024-01-01 10:28:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,20,48.8,normal,0.39,3.044404,101.794809,0
2024-01-01 10:34:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,22,46.8,normal,0.24,3.047914,101.797616,0
2024-01-01 10:40:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,rainy,7,29.85,light,0.47,3.045445,101.79812,1
2024-01-01 10:46:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,0,False,False,rainy,19,42.43,light,0.27,3.041956,101.798511,0
2024-01-01 10:52:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,0,False,False,rainy,19,32.94,normal,0.53,3.043283,101.796229,1
2024-01-01 10:57:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,windy,19,8.93,jam,0.39,3.047072,101.796044,2
2024-01-01 11:03:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,18,50.85,normal,0.24,3.047755,101.796994,0
2024-01-01 11:10:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,foggy,11,15.59,heavy,0.47,3.044677,101.798057,2
2024-01-01 11:15:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,0,False,False,rainy,13,32.98,normal,0.27,3.041799,101.798554,0
2024-01-01 11:20:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,16,56.37,light,0.53,3.042911,101.796728,0
2024-01-01 11:25:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,10,27.97,heavy,0.39,3.047411,101.796201,0
2024-01-01 11:32:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,20,42.59,normal,0.24,3.048072,101.798227,0
2024-01-01 11:37:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,21,16.24,jam,0.47,3.043991,101.798,2
2024-01-01 11:42:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,0,False,False,rainy,14,38.41,light,0.27,3.043665,101.798042,0
2024-01-01 11:47:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,23,54.87,light,0.53,3.043185,101.79636,0
2024-01-01 11:53:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,rainy,21,35.16,light,0.39,3.045753,101.795434,0
2024-01-01 11:58:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,15,54.97,light,0.24,3.047965,101.797814,0
2024-01-01 12:03:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,16,43.06,light,0.47,3.044697,101.798058,0
2024-01-01 12:08:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,0,False,False,windy,22,36.21,normal,0.27,3.0415,101.798636,0
2024-01-01 12:13:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,17,51.1,light,0.53,3.044114,101.795114,0
2024-01-01 12:19:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,windy,15,28.17,heavy,0.39,3.045249,101.7952,0
2024-01-01 12:25:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,16,40.99,normal,0.24,3.047587,101.796342,0
2024-01-01 12:30:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,13,18.9,heavy,0.47,3.044236,101.79802,2
2024-01-01 12:35:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,0,False,False,windy,21,43.65,light,0.27,3.042881,101.798257,0
2024-01-01 12:41:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,0,False,False,storm,6,6.29,jam,0.53,3.042578,101.797173,4
2024-01-01 12:47:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,storm,6,20.15,light,0.39,3.047291,101.796146,1
2024-01-01 12:54:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,rainy,16,8.1,jam,0.24,3.047809,101.797205,1
2024-01-01 13:00:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,21,35.23,normal,0.47,3.044573,101.798048,0
2024-01-01 13:06:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,0,False,False,foggy,12,35.48,light,0.27,3.0429,101.798252,0
2024-01-01 13:13:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,25,29.63,heavy,0.53,3.041525,101.798585,1
2024-01-01 13:19:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,rainy,14,35.19,light,0.39,3.046691,101.795868,0
2024-01-01 13:24:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,26,22.86,heavy,0.24,3.047813,101.797222,0
2024-01-01 13:30:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,rainy,15,26.33,normal,0.47,3.046651,101.798219,1
2024-01-01 13:37:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,0,False,False,sunny,15,46.46,normal,0.27,3.042732,101.798298,0
2024-01-01 13:42:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,0,False,False,windy,16,45.05,light,0.53,3.042475,101.797311,0
2024-01-01 13:48:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,19,41.89,normal,0.39,3.045975,101.795536,0
2024-01-01 13:53:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,15,50.89,normal,0.24,3.047841,101.797331,0
2024-01-01 14:00:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,windy,21,26.94,normal,0.47,3.047212,101.798265,1
2024-01-01 14:07:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,0,False,False,windy,20,36.58,normal,0.27,3.042147,101.798459,0
2024-01-01 14:13:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,22,45.93,normal,0.53,3.041792,101.798228,0
2024-01-01 14:19:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,24,45.88,normal,0.39,3.044943,101.795059,0
2024-01-01 14:26:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,16,43.95,normal,0.24,3.04793,101.797676,0
2024-01-01 14:33:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,rainy,19,34.93,light,0.47,3.045734,101.798144,1
2024-01-01 14:38:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,0,False,False,rainy,18,30.63,normal,0.27,3.042675,101.798314,0
2024-01-01 14:44:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,0,False,False,rainy,18,29.55,normal,0.53,3.04202,101.797922,1
2024-01-01 14:50:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,foggy,17,27.44,normal,0.39,3.046994,101.796009,1
2024-01-01 14:56:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,rainy,15,40.6,light,0.24,3.047669,101.796661,0
2024-01-01 15:02:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,storm,6,23.13,normal,0.47,3.04773,101.798308,1
2024-01-01 15:08:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,0,False,False,sunny,23,52.04,light,0.27,3.043059,101.798209,0
2024-01-01 15:14:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,0,False,False,rainy,18,34.76,light,0.53,3.043766,101.79558,1
2024-01-01 15:21:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,windy,15,22.11,heavy,0.39,3.04494,101.795057,1
2024-01-01 15:28:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,windy,20,23.69,heavy,0.24,3.047669,101.79666,0
2024-01-01 15:35:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,rainy,17,40.41,light,0.47,3.046435,101.798201,0
2024-01-01 15:42:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,0,False,False,storm,8,17.43,heavy,0.27,3.043014,101.798221,1
2024-01-01 15:49:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,13,54.71,light,0.53,3.041819,101.79819,0
2024-01-01 15:55:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,16,28.54,heavy,0.39,3.046739,101.79589,0
2024-01-01 16:02:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,storm,10,14.73,normal,0.24,3.047964,101.79781,0
2024-01-01 16:08:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,26,26.88,heavy,0.47,3.046493,101.798206,1
2024-01-01 16:13:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,0,False,False,sunny,16,43.67,normal,0.27,3.043313,101.798139,0
2024-01-01 16:18:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,0,False,False,storm,7,27.23,light,0.53,3.042005,101.797941,1
2024-01-01 16:24:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,15,39.96,normal,0.39,3.046333,101.795702,0
2024-01-01 16:30:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,rainy,15,37.94,light,0.24,3.048059,101.798178,0
2024-01-01 16:37:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,22,49.98,light,0.47,3.044976,101.798081,0
2024-01-01 16:42:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,0,False,False,windy,28,44.77,light,0.27,3.043062,101.798208,0
2024-01-01 16:47:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,19,47.56,normal,0.53,3.044127,101.795097,0
2024-01-01 16:53:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,rainy,16,40.13,light,0.39,3.044889,101.795034,0
2024-01-01 16:58:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,windy,11,41.55,normal,0.24,3.047577,101.796302,0
2024-01-01 17:03:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,rainy,43,5.0,jam,0.47,3.047318,101.798274,6
2024-01-01 17:10:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,0,False,True,rainy,35,22.15,normal,0.27,3.041726,101.798574,0
2024-01-01 17:16:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,0,False,True,sunny,50,31.68,normal,0.53,3.04275,101.796943,1
2024-01-01 17:22:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,rainy,9,6.45,jam,0.39,3.0446,101.7949,4
2024-01-01 17:29:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,27,26.26,heavy,0.24,3.047584,101.796331,0
2024-01-01 17:36:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,sunny,43,49.71,light,0.47,3.046661,101.79822,0
2024-01-01 17:41:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,0,False,True,sunny,32,9.81,jam,0.27,3.041826,101.798547,2
2024-01-01 17:48:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,0,False,True,windy,24,7.57,jam,0.53,3.042415,101.797392,4
2024-01-01 17:54:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,sunny,37,31.25,normal,0.39,3.046983,101.796003,0
2024-01-01 18:01:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,33,16.33,heavy,0.24,3.047901,101.797563,1
2024-01-01 18:07:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,rainy,25,16.12,heavy,0.47,3.04392,101.797995,2
2024-01-01 18:14:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,0,False,True,rainy,21,21.17,heavy,0.27,3.043245,101.798157,0
2024-01-01 18:20:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,0,False,True,rainy,35,18.15,heavy,0.53,3.043826,101.7955,2
2024-01-01 18:25:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,sunny,44,24.09,heavy,0.39,3.045021,101.795095,1
2024-01-01 18:31:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,41,18.25,heavy,0.24,3.047832,101.797295,1
2024-01-01 18:37:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,windy,22,17.95,heavy,0.47,3.047901,101.798322,1
2024-01-01 18:43:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,0,False,True,rainy,17,26.24,normal,0.27,3.043013,101.798221,0
2024-01-01 18:48:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,0,False,True,rainy,22,6.97,jam,0.53,3.044226,101.794965,5
2024-01-01 18:54:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,rainy,23,15.07,heavy,0.39,3.045431,101.795285,2
2024-01-01 19:00:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,34,17.86,heavy,0.24,3.047944,101.79773,0
2024-01-01 19:06:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,sunny,32,33.02,normal,0.47,3.045889,101.798156,1
2024-01-01 19:12:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,0,False,True,windy,38,12.25,jam,0.27,3.042139,101.798461,1
2024-01-01 19:18:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,0,False,True,windy,40,11.49,jam,0.53,3.04161,101.798471,3
2024-01-01 19:25:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,windy,28,10.94,heavy,0.39,3.044745,101.794967,2
2024-01-01 19:32:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,True,sunny,42,10.26,jam,0.24,3.048009,101.797985,1
2024-01-01 19:37:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,True,rainy,34,12.13,heavy,0.47,3.044346,101.79803,3
2024-01-01 19:44:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,0,False,True,sunny,33,9.18,jam,0.27,3.043101,101.798197,2
2024-01-01 19:50:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,0,False,True,sunny,36,20.35,heavy,0.53,3.042811,101.796861,2
2024-01-01 19:56:00,BUS_004,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,True,sunny,39,10.64,jam,0.39,3.045649,101.795386,2
2024-01-01 20:01:00,BUS_004,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,17,51.97,light,0.24,3.047618,101.796464,0
2024-01-01 20:08:00,BUS_004,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,18,26.15,heavy,0.47,3.046843,101.798235,0
2024-01-01 20:14:00,BUS_004,R001,4,Green Acre Condo,SG Long Club House,0,False,False,sunny,16,44.26,normal,0.27,3.043562,101.79807,0
2024-01-01 20:21:00,BUS_004,R001,5,SG Long Club House,UTAR bus stop,0,False,False,windy,17,19.12,heavy,0.53,3.041964,101.797997,2
2024-01-01 20:28:00,BUS_005,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,17,28.85,heavy,0.39,3.044744,101.794967,0
2024-01-01 20:35:00,BUS_005,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,22,43.13,normal,0.24,3.048084,101.798275,0
2024-01-01 20:40:00,BUS_005,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,19,48.9,light,0.47,3.045914,101.798159,0
2024-01-01 20:46:00,BUS_005,R001,4,Green Acre Condo,SG Long Club House,0,False,False,rainy,13,33.4,normal,0.27,3.04245,101.798376,0
2024-01-01 20:52:00,BUS_005,R001,5,SG Long Club House,UTAR bus stop,0,False,False,foggy,7,27.92,light,0.53,3.042854,101.796804,1
2024-01-01 20:59:00,BUS_001,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,windy,20,24.85,heavy,0.39,3.04567,101.795395,0
2024-01-01 21:06:00,BUS_001,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,20,54.14,light,0.24,3.04808,101.79826,0
2024-01-01 21:11:00,BUS_001,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,foggy,17,8.21,jam,0.47,3.045793,101.798149,4
2024-01-01 21:16:00,BUS_001,R001,4,Green Acre Condo,SG Long Club House,0,False,False,sunny,23,28.77,heavy,0.27,3.041838,101.798543,0
2024-01-01 21:23:00,BUS_001,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,21,43.11,normal,0.53,3.044247,101.794937,0
2024-01-01 21:28:00,BUS_002,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,sunny,19,25.89,heavy,0.39,3.046746,101.795893,0
2024-01-01 21:35:00,BUS_002,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,16,56.59,light,0.24,3.047631,101.796514,0
2024-01-01 21:41:00,BUS_002,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,rainy,8,36.88,light,0.47,3.044872,101.798073,0
2024-01-01 21:47:00,BUS_002,R001,4,Green Acre Condo,SG Long Club House,0,False,False,sunny,15,25.8,heavy,0.27,3.043445,101.798103,0
2024-01-01 21:53:00,BUS_002,R001,5,SG Long Club House,UTAR bus stop,0,False,False,windy,20,38.26,normal,0.53,3.042845,101.796816,0
2024-01-01 21:59:00,BUS_003,R001,1,UTAR bus stop,KJ370 Perumahan SG Long Seksyen 7,0,False,False,rainy,17,29.92,normal,0.39,3.046832,101.795933,0
2024-01-01 22:05:00,BUS_003,R001,2,KJ370 Perumahan SG Long Seksyen 7,KJ428 SMK SG Long,0,False,False,sunny,11,47.03,normal,0.24,3.047624,101.796486,0
2024-01-01 22:10:00,BUS_003,R001,3,KJ428 SMK SG Long,Green Acre Condo,0,False,False,sunny,15,29.13,heavy,0.47,3.045323,101.79811,0
2024-01-01 22:17:00,BUS_003,R001,4,Green Acre Condo,SG Long Club House,0,False,False,foggy,11,5.0,jam,0.27,3.043096,101.798198,3
2024-01-01 22:23:00,BUS_003,R001,5,SG Long Club House,UTAR bus stop,0,False,False,sunny,20,44.31,normal,0.53,3.042844,101.796818,0
