timestamp,stop_sequence,current_stop_name,next_stop_name,day_of_week,is_holiday,is_peak_hour,weather_condition,passenger_count,current_speed,distance_to_next_stop,current_lat,current_lon,eta_minutes
2024-01-01 07:47:00,4,0,3,0,False,True,1,0.5511336920945479,-1.1539255817084226,-0.9834304429365358,3.042899,101.798252,0.20584539867366838
2024-01-01 07:53:00,5,3,4,0,False,True,2,0.35167016150746827,-1.476753387588968,1.347910491247724,3.042348,101.797481,1.741775846917725
2024-01-01 07:58:00,1,4,1,0,False,True,2,1.4487195797364059,-0.8411442843096372,0.09257306514850712,3.046395,101.795731,0.20584539867366838
2024-01-01 08:04:00,2,1,2,0,False,True,0,1.747914875617025,-0.3990979111122099,-1.2524313199577968,3.047696,101.796765,-0.5621198254483598
2024-01-01 08:11:00,3,2,0,0,False,True,4,0.6508654573880877,-1.3166790191129298,0.8099087372052021,3.047461,101.798286,2.509741071039753
2024-01-01 08:18:00,4,0,3,0,False,True,0,2.3463054673782637,0.6517668760798556,-0.9834304429365358,3.043818,101.798,-0.5621198254483598
2024-01-01 08:25:00,5,3,4,0,False,True,4,1.0497925185622468,-1.6877300657059218,1.347910491247724,3.043597,101.795808,4.813636743405837
2024-01-01 08:31:00,1,4,1,0,False,True,2,2.246573702084724,-1.3093115795596395,0.09257306514850712,3.046983,101.796003,0.9738106227956966
2024-01-01 08:36:00,2,1,2,0,False,True,1,1.9473784062041046,-1.0199721352849598,-1.2524313199577968,3.047941,101.79772,0.20584539867366838
2024-01-01 08:43:00,3,2,0,0,False,True,4,0.05247486562684897,-1.188753477778523,0.8099087372052021,3.046521,101.798208,2.509741071039753
2024-01-01 08:48:00,4,0,3,0,False,True,1,1.2492560491493263,-0.6388745802102082,-0.9834304429365358,3.043325,101.798135,0.20584539867366838
2024-01-01 08:53:00,5,3,4,0,False,True,0,2.9446960591395026,-0.7219257169927552,1.347910491247724,3.043622,101.795774,0.20584539867366838
2024-01-01 09:00:00,1,4,1,0,False,True,1,0.950060753268707,-1.2021488224208694,0.09257306514850712,3.047483,101.796235,0.9738106227956966
2024-01-01 09:05:00,2,1,2,0,False,True,0,1.2492560491493263,-1.7004556431161508,-1.2524313199577968,3.047912,101.797606,1.741775846917725
2024-01-01 09:12:00,3,2,0,0,False,True,0,1.1495242838557864,0.4113204397497401,0.8099087372052021,3.047349,101.798277,0.20584539867366838
2024-01-01 09:18:00,4,0,3,0,False,True,2,1.348987814442866,-1.4975161717846046,-0.9834304429365358,3.041563,101.798619,0.9738106227956966
2024-01-01 09:25:00,5,3,4,0,False,True,2,0.7505972226816274,-0.2798793437953279,1.347910491247724,3.042555,101.797205,0.20584539867366838
2024-01-01 09:31:00,1,4,1,0,False,True,2,0.15220663092038875,-1.6502231007073522,0.09257306514850712,3.046333,101.795702,2.509741071039753
2024-01-01 09:37:00,2,1,2,0,False,True,0,1.0497925185622468,-0.8665954391300951,-1.2524313199577968,3.047727,101.796887,0.20584539867366838
2024-01-01 09:43:00,3,2,0,0,False,True,4,2.1468419367911844,-1.6930882035628605,0.8099087372052021,3.045972,101.798163,6.349567191649893
2024-01-01 09:48:00,4,0,3,0,False,True,0,1.4487195797364059,0.2833948984153329,-0.9834304429365358,3.042262,101.798427,-0.5621198254483598
2024-01-01 09:55:00,5,3,4,0,False,True,0,2.9446960591395026,-0.49085602191228195,1.347910491247724,3.041571,101.798523,0.20584539867366838
2024-01-01 10:01:00,1,4,1,0,False,False,4,-0.6456474914279294,-0.4433025484319526,0.09257306514850712,3.046358,101.795714,-0.5621198254483598
2024-01-01 10:07:00,2,1,2,0,False,False,0,0.15220663092038875,1.983264133529076,-1.2524313199577968,3.047955,101.797773,-0.5621198254483598
2024-01-01 10:12:00,3,2,0,0,False,False,2,-0.3464521955473101,-0.9757674979652171,0.8099087372052021,3.047036,101.798251,0.9738106227956966
2024-01-01 10:18:00,4,0,3,0,False,False,2,-0.4461839608408499,-0.7440280356526264,-0.9834304429365358,3.043446,101.798102,-0.5621198254483598
2024-01-01 10:23:00,5,3,4,0,False,False,0,-0.047256899666690805,1.0944830165094,1.347910491247724,3.042736,101.796962,-0.5621198254483598
2024-01-01 10:28:00,1,4,1,0,False,False,0,-0.047256899666690805,1.233124833557684,0.09257306514850712,3.044404,101.794809,-0.5621198254483598
2024-01-01 10:34:00,2,1,2,0,False,False,0,0.15220663092038875,1.0991713871342212,-1.2524313199577968,3.047914,101.797616,-0.5621198254483598
2024-01-01 10:40:00,3,2,0,0,False,False,1,-1.3437698484827079,-0.0360840713046256,0.8099087372052021,3.045445,101.79812,0.20584539867366838
2024-01-01 10:46:00,4,0,3,0,False,False,1,-0.14698866496023058,0.8064831066989553,-0.9834304429365358,3.041956,101.798511,-0.5621198254483598
2024-01-01 10:52:00,5,3,4,0,False,False,1,-0.14698866496023058,0.17087400341962417,1.347910491247724,3.043283,101.796229,0.20584539867366838
2024-01-01 10:57:00,1,4,1,0,False,False,2,-0.14698866496023058,-1.4372371208940464,0.09257306514850712,3.047072,101.796044,0.9738106227956966
2024-01-01 11:03:00,2,1,2,0,False,False,0,-0.24672043025377036,1.3704271161417336,-1.2524313199577968,3.047755,101.796994,-0.5621198254483598
2024-01-01 11:10:00,3,2,0,0,False,False,4,-0.9448427873085488,-0.9911721443039154,0.8099087372052021,3.044677,101.798057,0.9738106227956966
2024-01-01 11:15:00,4,0,3,0,False,False,1,-0.7453792567214692,0.17355307234809336,-0.9834304429365358,3.041799,101.798554,-0.5621198254483598
2024-01-01 11:20:00,5,3,4,0,False,False,0,-0.4461839608408499,1.7401386282704907,1.347910491247724,3.042911,101.796728,-0.5621198254483598
2024-01-01 11:25:00,1,4,1,0,False,False,0,-1.0445745526020886,-0.16200031094268078,0.09257306514850712,3.047411,101.796201,-0.5621198254483598
2024-01-01 11:32:00,2,1,2,0,False,False,0,-0.047256899666690805,0.8171993824128325,-1.2524313199577968,3.048072,101.798227,-0.5621198254483598
2024-01-01 11:37:00,3,2,0,0,False,False,0,0.05247486562684897,-0.9476372742162901,0.8099087372052021,3.043991,101.798,0.9738106227956966
2024-01-01 11:42:00,4,0,3,0,False,False,1,-0.6456474914279294,0.5372366793877948,-0.9834304429365358,3.043665,101.798042,-0.5621198254483598
2024-01-01 11:47:00,5,3,4,0,False,False,0,0.2519383962139285,1.6396735434528937,1.347910491247724,3.043185,101.79636,-0.5621198254483598
2024-01-01 11:53:00,1,4,1,0,False,False,1,0.05247486562684897,0.3195623289496678,0.09257306514850712,3.045753,101.795434,-0.5621198254483598
2024-01-01 11:58:00,2,1,2,0,False,False,0,-0.5459157261343897,1.6463712157740669,-1.2524313199577968,3.047965,101.797814,-0.5621198254483598
2024-01-01 12:03:00,3,2,0,0,False,False,0,-0.4461839608408499,0.8486784423223462,0.8099087372052021,3.044697,101.798058,-0.5621198254483598
2024-01-01 12:08:00,4,0,3,0,False,False,2,0.15220663092038875,0.38988788832198606,-0.9834304429365358,3.0415,101.798636,-0.5621198254483598
2024-01-01 12:13:00,5,3,4,0,False,False,0,-0.3464521955473101,1.3871712969446666,1.347910491247724,3.044114,101.795114,-0.5621198254483598
2024-01-01 12:19:00,1,4,1,0,False,False,2,-0.5459157261343897,-0.14860496630033432,0.09257306514850712,3.045249,101.7952,-0.5621198254483598
2024-01-01 12:25:00,2,1,2,0,False,False,0,-0.4461839608408499,0.7100366252740622,-1.2524313199577968,3.047587,101.796342,-0.5621198254483598
2024-01-01 12:30:00,3,2,0,0,False,False,0,-0.7453792567214692,-0.7694791904730846,0.8099087372052021,3.044236,101.79802,0.9738106227956966
2024-01-01 12:35:00,4,0,3,0,False,False,2,0.05247486562684897,0.8881947090172675,-0.9834304429365358,3.042881,101.798257,-0.5621198254483598
2024-01-01 12:41:00,5,3,4,0,False,False,3,-1.4435016137762477,-1.6140556701730173,1.347910491247724,3.042578,101.797173,2.509741071039753
2024-01-01 12:47:00,1,4,1,0,False,False,3,-1.4435016137762477,-0.6857582864584203,0.09257306514850712,3.047291,101.796146,0.20584539867366838
2024-01-01 12:54:00,2,1,2,0,False,False,1,-0.4461839608408499,-1.4928278011597835,-1.2524313199577968,3.047809,101.797205,0.20584539867366838
2024-01-01 13:00:00,3,2,0,0,False,False,0,0.05247486562684897,0.324250699574489,0.8099087372052021,3.044573,101.798048,-0.5621198254483598
2024-01-01 13:06:00,4,0,3,0,False,False,4,-0.845111022015009,0.34099488037742187,-0.9834304429365358,3.0429,101.798252,-0.5621198254483598
2024-01-01 13:13:00,5,3,4,0,False,False,0,0.45140192680100805,-0.05081895041120666,1.347910491247724,3.041525,101.798585,0.20584539867366838
2024-01-01 13:19:00,1,4,1,0,False,False,1,-0.6456474914279294,0.3215716306460198,0.09257306514850712,3.046691,101.795868,-0.5621198254483598
2024-01-01 13:24:00,2,1,2,0,False,False,0,0.5511336920945479,-0.5042513665546282,-1.2524313199577968,3.047813,101.797222,-0.5621198254483598
2024-01-01 13:30:00,3,2,0,0,False,False,1,-0.5459157261343897,-0.2718421370099203,0.8099087372052021,3.046651,101.798219,0.20584539867366838
2024-01-01 13:37:00,4,0,3,0,False,False,0,-0.5459157261343897,1.0763993012422328,-0.9834304429365358,3.042732,101.798298,-0.5621198254483598
2024-01-01 13:42:00,5,3,4,0,False,False,2,-0.4461839608408499,0.9819621215136913,1.347910491247724,3.042475,101.797311,-0.5621198254483598
2024-01-01 13:48:00,1,4,1,0,False,False,0,-0.14698866496023058,0.7703156761646204,0.09257306514850712,3.045975,101.795536,-0.5621198254483598
2024-01-01 13:53:00,2,1,2,0,False,False,0,-0.5459157261343897,1.3731061850702029,-1.2524313199577968,3.047841,101.797331,-0.5621198254483598
2024-01-01 14:00:00,3,2,0,0,False,False,2,0.05247486562684897,-0.23098633585076397,0.8099087372052021,3.047212,101.798265,0.20584539867366838
2024-01-01 14:07:00,4,0,3,0,False,False,2,-0.047256899666690805,0.4146692759103265,-0.9834304429365358,3.042147,101.798459,-0.5621198254483598
2024-01-01 14:13:00,5,3,4,0,False,False,0,0.15220663092038875,1.0409016379400151,1.347910491247724,3.041792,101.798228,-0.5621198254483598
2024-01-01 14:19:00,1,4,1,0,False,False,0,0.35167016150746827,1.0375528017794287,0.09257306514850712,3.044943,101.795059,-0.5621198254483598
2024-01-01 14:26:00,2,1,2,0,False,False,0,-0.4461839608408499,0.9082877259807872,-1.2524313199577968,3.04793,101.797676,-0.5621198254483598
2024-01-01 14:33:00,3,2,0,0,False,False,1,-0.14698866496023058,0.30415768261096976,0.8099087372052021,3.045734,101.798144,0.20584539867366838
2024-01-01 14:38:00,4,0,3,0,False,False,1,-0.24672043025377036,0.01615777280052473,-0.9834304429365358,3.042675,101.798314,-0.5621198254483598
2024-01-01 14:44:00,5,3,4,0,False,False,1,-0.24672043025377036,-0.05617708826814506,1.347910491247724,3.04202,101.797922,0.20584539867366838
2024-01-01 14:50:00,1,4,1,0,False,False,4,-0.3464521955473101,-0.19749797424489826,0.09257306514850712,3.046994,101.796009,0.20584539867366838
2024-01-01 14:56:00,2,1,2,0,False,False,1,-0.5459157261343897,0.6839157032214869,-1.2524313199577968,3.047669,101.796661,-0.5621198254483598
2024-01-01 15:02:00,3,2,0,0,False,False,3,-1.4435016137762477,-0.48616765128746076,0.8099087372052021,3.04773,101.798308,0.20584539867366838
2024-01-01 15:08:00,4,0,3,0,False,False,0,0.2519383962139285,1.450129416763694,-0.9834304429365358,3.043059,101.798209,-0.5621198254483598
2024-01-01 15:14:00,5,3,4,0,False,False,1,-0.24672043025377036,0.2927716396649753,1.347910491247724,3.043766,101.79558,0.20584539867366838
2024-01-01 15:21:00,1,4,1,0,False,False,2,-0.5459157261343897,-0.5544839089634267,0.09257306514850712,3.04494,101.795057,0.20584539867366838
2024-01-01 15:28:00,2,1,2,0,False,False,2,-0.047256899666690805,-0.448660686288891,-1.2524313199577968,3.047669,101.79666,-0.5621198254483598
2024-01-01 15:35:00,3,2,0,0,False,False,1,-0.3464521955473101,0.6711901258112576,0.8099087372052021,3.046435,101.798201,-0.5621198254483598
2024-01-01 15:42:00,4,0,3,0,False,False,3,-1.2440380831891682,-0.8679349735943296,-0.9834304429365358,3.043014,101.798221,0.20584539867366838
2024-01-01 15:49:00,5,3,4,0,False,False,0,-0.7453792567214692,1.628957267739017,1.347910491247724,3.041819,101.79819,-0.5621198254483598
2024-01-01 15:55:00,1,4,1,0,False,False,0,-0.4461839608408499,-0.12382357871199387,0.09257306514850712,3.046739,101.79589,-0.5621198254483598
2024-01-01 16:02:00,2,1,2,0,False,False,3,-1.0445745526020886,-1.0487721262660044,-1.2524313199577968,3.047964,101.79781,-0.5621198254483598
2024-01-01 16:08:00,3,2,0,0,False,False,0,0.5511336920945479,-0.235004939243468,0.8099087372052021,3.046493,101.798206,0.20584539867366838
2024-01-01 16:13:00,4,0,3,0,False,False,0,-0.4461839608408499,0.8895342434815023,-0.9834304429365358,3.043313,101.798139,-0.5621198254483598
2024-01-01 16:18:00,5,3,4,0,False,False,3,-1.3437698484827079,-0.21156308611936192,1.347910491247724,3.042005,101.797941,0.20584539867366838
2024-01-01 16:24:00,1,4,1,0,False,False,0,-0.5459157261343897,0.6410506003659787,0.09257306514850712,3.046333,101.795702,-0.5621198254483598
2024-01-01 16:30:00,2,1,2,0,False,False,1,-0.5459157261343897,0.5057576194782811,-1.2524313199577968,3.048059,101.798178,-0.5621198254483598
2024-01-01 16:37:00,3,2,0,0,False,False,0,0.15220663092038875,1.312157366947527,0.8099087372052021,3.044976,101.798081,-0.5621198254483598
2024-01-01 16:42:00,4,0,3,0,False,False,2,0.7505972226816274,0.9632086390144069,-0.9834304429365358,3.043062,101.798208,-0.5621198254483598
2024-01-01 16:47:00,5,3,4,0,False,False,0,-0.14698866496023058,1.1500736967751375,1.347910491247724,3.044127,101.795097,-0.5621198254483598
2024-01-01 16:53:00,1,4,1,0,False,False,1,-0.4461839608408499,0.6524366433119733,0.09257306514850712,3.044889,101.795034,-0.5621198254483598
2024-01-01 16:58:00,2,1,2,0,False,False,2,-0.9448427873085488,0.7475435902726314,-1.2524313199577968,3.047577,101.796302,-0.5621198254483598
2024-01-01 17:03:00,3,2,0,0,False,True,1,2.246573702084724,-1.7004556431161508,0.8099087372052021,3.047318,101.798274,4.045671519283809
2024-01-01 17:10:00,4,0,3,0,False,True,1,1.4487195797364059,-0.5518048400349576,-0.9834304429365358,3.041726,101.798574,-0.5621198254483598
2024-01-01 17:16:00,5,3,4,0,False,True,0,2.9446960591395026,0.08648333217284275,1.347910491247724,3.04275,101.796943,0.20584539867366838
2024-01-01 17:22:00,1,4,1,0,False,True,1,-1.1443063178956283,-1.6033393944591403,0.09257306514850712,3.0446,101.7949,2.509741071039753
2024-01-01 17:29:00,2,1,2,0,False,True,0,0.6508654573880877,-0.2765305076347413,-1.2524313199577968,3.047584,101.796331,-0.5621198254483598
2024-01-01 17:36:00,3,2,0,0,False,True,0,2.246573702084724,1.29407365168036,0.8099087372052021,3.046661,101.79822,-0.5621198254483598
2024-01-01 17:41:00,4,0,3,0,False,True,0,1.1495242838557864,-1.3782976044677226,-0.9834304429365358,3.041826,101.798547,0.9738106227956966
2024-01-01 17:48:00,5,3,4,0,False,True,2,0.35167016150746827,-1.5283254644620012,1.347910491247724,3.042415,101.797392,2.509741071039753
2024-01-01 17:54:00,1,4,1,0,False,True,0,1.6481831103234854,0.057683341191798264,0.09257306514850712,3.046983,101.796003,-0.5621198254483598
2024-01-01 18:01:00,2,1,2,0,False,True,0,1.2492560491493263,-0.9416093691272343,-1.2524313199577968,3.047901,101.797563,0.20584539867366838
2024-01-01 18:07:00,3,2,0,0,False,True,1,0.45140192680100805,-0.9556744810016977,0.8099087372052021,3.04392,101.797995,0.9738106227956966
2024-01-01 18:14:00,4,0,3,0,False,True,1,0.05247486562684897,-0.6174420287824541,-0.9834304429365358,3.043245,101.798157,-0.5621198254483598
2024-01-01 18:20:00,5,3,4,0,False,True,1,1.4487195797364059,-0.8197117328818831,1.347910491247724,3.043826,101.7955,0.9738106227956966
2024-01-01 18:25:00,1,4,1,0,False,True,0,2.3463054673782637,-0.4218699970041985,0.09257306514850712,3.045021,101.795095,0.20584539867366838
2024-01-01 18:31:00,2,1,2,0,False,True,0,2.0471101714976445,-0.8130140605607099,-1.2524313199577968,3.047832,101.797295,0.20584539867366838
2024-01-01 18:37:00,3,2,0,0,False,True,2,0.15220663092038875,-0.8331070775242293,0.8099087372052021,3.047901,101.798322,0.20584539867366838
2024-01-01 18:43:00,4,0,3,0,False,True,1,-0.3464521955473101,-0.27787004209897614,-0.9834304429365358,3.043013,101.798221,-0.5621198254483598
2024-01-01 18:48:00,5,3,4,0,False,True,1,0.15220663092038875,-1.56851149838904,1.347910491247724,3.044226,101.794965,3.277706295161781
2024-01-01 18:54:00,1,4,1,0,False,True,1,0.2519383962139285,-1.0260000403740157,0.09257306514850712,3.045431,101.795285,0.9738106227956966
2024-01-01 19:00:00,2,1,2,0,False,True,0,1.348987814442866,-0.8391349826132851,-1.2524313199577968,3.047944,101.79773,-0.5621198254483598
2024-01-01 19:06:00,3,2,0,0,False,True,0,1.1495242838557864,0.17623214127656303,0.8099087372052021,3.045889,101.798156,0.20584539867366838
2024-01-01 19:12:00,4,0,3,0,False,True,2,1.747914875617025,-1.2148743998310982,-0.9834304429365358,3.042139,101.798461,0.20584539867366838
2024-01-01 19:18:00,5,3,4,0,False,True,2,1.9473784062041046,-1.265776709472014,1.347910491247724,3.04161,101.798471,1.741775846917725
2024-01-01 19:25:00,1,4,1,0,False,True,2,0.7505972226816274,-1.3026139072384666,0.09257306514850712,3.044745,101.794967,0.9738106227956966
2024-01-01 19:32:00,2,1,2,0,False,True,0,2.1468419367911844,-1.348158079022444,-1.2524313199577968,3.048009,101.797985,0.20584539867366838
2024-01-01 19:37:00,3,2,0,0,False,True,1,1.348987814442866,-1.2229116066165058,0.8099087372052021,3.044346,101.79803,1.741775846917725
2024-01-01 19:44:00,4,0,3,0,False,True,0,1.2492560491493263,-1.4204929400911137,-0.9834304429365358,3.043101,101.798197,0.9738106227956966
2024-01-01 19:50:00,5,3,4,0,False,True,0,1.5484513450299455,-0.6723629418160738,1.347910491247724,3.042811,101.796861,0.9738106227956966
2024-01-01 19:56:00,1,4,1,0,False,True,0,1.847646640910565,-1.3227069242019858,0.09257306514850712,3.045649,101.795386,0.9738106227956966
2024-01-01 20:01:00,2,1,2,0,False,False,0,-0.3464521955473101,1.4454410461388727,-1.2524313199577968,3.047618,101.796464,-0.5621198254483598
2024-01-01 20:08:00,3,2,0,0,False,False,0,-0.24672043025377036,-0.28389794718803196,0.8099087372052021,3.046843,101.798235,-0.5621198254483598
2024-01-01 20:14:00,4,0,3,0,False,False,0,-0.4461839608408499,0.9290505101764236,-0.9834304429365358,3.043562,101.79807,-0.5621198254483598
2024-01-01 20:21:00,5,3,4,0,False,False,2,-0.3464521955473101,-0.7547443113665034,1.347910491247724,3.041964,101.797997,0.9738106227956966
2024-01-01 20:28:00,1,4,1,0,False,False,0,-0.3464521955473101,-0.103060794516357,0.09257306514850712,3.044744,101.794967,-0.5621198254483598
2024-01-01 20:35:00,2,1,2,0,False,False,0,0.15220663092038875,0.8533668129471674,-1.2524313199577968,3.048084,101.798275,-0.5621198254483598
2024-01-01 20:40:00,3,2,0,0,False,False,0,-0.14698866496023058,1.2398225058788572,0.8099087372052021,3.045914,101.798159,-0.5621198254483598
2024-01-01 20:46:00,4,0,3,0,False,False,1,-0.7453792567214692,0.20168329609702065,-0.9834304429365358,3.04245,101.798376,-0.5621198254483598
2024-01-01 20:52:00,5,3,4,0,False,False,4,-1.3437698484827079,-0.16534914710326717,1.347910491247724,3.042854,101.796804,0.20584539867366838
2024-01-01 20:59:00,1,4,1,0,False,False,2,-0.047256899666690805,-0.37096768736328256,0.09257306514850712,3.04567,101.795395,-0.5621198254483598
2024-01-01 21:06:00,2,1,2,0,False,False,0,-0.047256899666690805,1.59078053550833,-1.2524313199577968,3.04808,101.79826,-0.5621198254483598
2024-01-01 21:11:00,3,2,0,0,False,False,4,-0.3464521955473101,-1.485460361606493,0.8099087372052021,3.045793,101.798149,2.509741071039753
2024-01-01 21:16:00,4,0,3,0,False,False,0,0.2519383962139285,-0.10841893237329563,-0.9834304429365358,3.041838,101.798543,-0.5621198254483598
2024-01-01 21:23:00,5,3,4,0,False,False,0,0.05247486562684897,0.8520272784829326,1.347910491247724,3.044247,101.794937,-0.5621198254483598
2024-01-01 21:28:00,1,4,1,0,False,False,0,-0.14698866496023058,-0.301311895223082,0.09257306514850712,3.046746,101.795893,-0.5621198254483598
2024-01-01 21:35:00,2,1,2,0,False,False,0,-0.4461839608408499,1.754873507377072,-1.2524313199577968,3.047631,101.796514,-0.5621198254483598
2024-01-01 21:41:00,3,2,0,0,False,False,1,-1.2440380831891682,0.4347622928738462,0.8099087372052021,3.044872,101.798073,-0.5621198254483598
2024-01-01 21:47:00,4,0,3,0,False,False,0,-0.5459157261343897,-0.3073398003121378,-0.9834304429365358,3.043445,101.798103,-0.5621198254483598
2024-01-01 21:53:00,5,3,4,0,False,False,2,-0.047256899666690805,0.5271901709060353,1.347910491247724,3.042845,101.796816,-0.5621198254483598
2024-01-01 21:59:00,1,4,1,0,False,False,1,-0.3464521955473101,-0.03139570067980438,0.09257306514850712,3.046832,101.795933,-0.5621198254483598
2024-01-01 22:05:00,2,1,2,0,False,False,0,-0.9448427873085488,1.1145760334729198,-1.2524313199577968,3.047624,101.796486,-0.5621198254483598
2024-01-01 22:10:00,3,2,0,0,False,False,0,-0.5459157261343897,-0.08430731201707237,0.8099087372052021,3.045323,101.79811,-0.5621198254483598
2024-01-01 22:17:00,4,0,3,0,False,False,4,-0.9448427873085488,-1.7004556431161508,-0.9834304429365358,3.043096,101.798198,1.741775846917725
2024-01-01 22:23:00,5,3,4,0,False,False,0,-0.047256899666690805,0.9323993463370104,1.347910491247724,3.042844,101.796818,-0.5621198254483598
2024-01-01 22:29:00,1,4,1,0,False,False,0,-0.24672043025377036,0.9464644582114741,0.09257306514850712,3.046061,101.795577,-0.5621198254483598
2024-01-01 22:36:00,2,1,2,0,False,False,1,-0.047256899666690805,0.1728833051159762,-1.2524313199577968,3.047636,101.796533,-0.5621198254483598
2024-01-01 22:41:00,3,2,0,0,False,False,0,-0.14698866496023058,1.6068549490791455,0.8099087372052021,3.046959,101.798245,-0.5621198254483598
2024-01-01 22:48:00,4,0,3,0,False,False,2,0.45140192680100805,0.2981297775219142,-0.9834304429365358,3.042144,101.79846,-0.5621198254483598
2024-01-01 22:55:00,5,3,4,0,False,False,1,-0.5459157261343897,-0.9637116877871055,1.347910491247724,3.042179,101.797708,0.20584539867366838
2024-01-02 06:00:00,1,4,1,1,False,False,1,-1.0445745526020886,0.056343806727563665,0.09257306514850712,3.047381,101.796188,-0.5621198254483598
2024-01-02 06:05:00,2,1,2,1,False,False,1,-0.7453792567214692,0.020176376193228766,-1.2524313199577968,3.047611,101.796437,-0.5621198254483598
2024-01-02 06:11:00,3,2,0,1,False,False,0,0.15220663092038875,-1.328065062058924,0.8099087372052021,3.047573,101.798295,0.9738106227956966
2024-01-02 06:18:00,4,0,3,1,False,False,0,-0.047256899666690805,-1.1190976856383223,-0.9834304429365358,3.042174,101.798451,0.20584539867366838
2024-01-02 06:24:00,5,3,4,1,False,False,1,-0.6456474914279294,-0.2845677144201491,1.347910491247724,3.043201,101.796339,0.20584539867366838
2024-01-02 06:30:00,1,4,1,1,False,False,0,0.6508654573880877,1.930352522191808,0.09257306514850712,3.04462,101.794909,-0.5621198254483598
2024-01-02 06:36:00,2,1,2,1,False,False,1,0.45140192680100805,0.4113204397497401,-1.2524313199577968,3.047964,101.797811,-0.5621198254483598
2024-01-02 06:41:00,3,2,0,1,False,False,4,-1.5432333790697874,0.7307994094696986,0.8099087372052021,3.045049,101.798087,-0.5621198254483598
2024-01-02 06:47:00,4,0,3,1,False,False,0,-0.4461839608408499,1.5787247253302183,-0.9834304429365358,3.042864,101.798262,-0.5621198254483598
2024-01-02 06:54:00,5,3,4,1,False,False,0,-0.24672043025377036,1.6617758621127654,1.347910491247724,3.043618,101.795779,-0.5621198254483598
2024-01-02 06:59:00,1,4,1,1,False,False,0,-0.047256899666690805,1.1889201962379417,0.09257306514850712,3.045921,101.795512,-0.5621198254483598
2024-01-02 07:05:00,2,1,2,1,False,True,1,0.7505972226816274,-1.7004556431161508,-1.2524313199577968,3.047773,101.797067,0.9738106227956966
2024-01-02 07:11:00,3,2,0,1,False,True,1,1.4487195797364059,-1.7004556431161508,0.8099087372052021,3.046012,101.798167,6.349567191649893
2024-01-02 07:17:00,4,0,3,1,False,True,0,1.6481831103234854,-0.31872584325813225,-0.9834304429365358,3.042285,101.798421,-0.5621198254483598
2024-01-02 07:24:00,5,3,4,1,False,True,0,0.8503289879751672,-0.39574907495162326,1.347910491247724,3.044271,101.794904,0.20584539867366838
